10100100010101101010100101101010101110111011100010101011110110100110011010101110111011101101111111100011110011110101101000000011110011110011001111110011010110101110111110111010010110011000101110110001110|9031.0, -47.15913297657925|
00000000001001000000001000001010000000000000100000001000001000000000000000000000001000000000000000000010000000000000000001000000000001000000000010000000000000000000000000000010000110000010001000000000000|1328.0, -7.648489619237694|
00000100000001001000000000001000100100100000110100000000000000000000000000000000001000010000001011001000000000000000000000000001000000000000000000000100000000000000000001001000000000000001000000001000000|1515.0, -12.117456321688346|
10100100010001000100101100001010100000100000100000011001000110000010011000100000001000101100010010000000110000000000100000001010000001000000000001100110000000000010000010101000000000001100000010000000000|3585.0, -36.24495841656363|
00100100000001000001000100001010100000110000100100001001011000000010001000001010001000111001010010000000000000000000101000000010000001100000000011100111000000000010000110001000000100001000000011000000001|3367.0, -33.16606440443079|
00000100010001000100000000001010000000110000100000000001001000000000000000001000001000001001000000000000000000000100000010000010000000000000000001100000000000000000000010010000001000000000000000000000000|1617.0, -16.68149912307631|
00100000000000000000000000000000100000000000000100001010000000000000000000100000001000111000000010000000000001010000000000000001000001000000000000000101000010000000000000001000000000000001000010000000000|1514.0, -8.103987160557269|
10101110000101110111110101011011100110111010100000101111010110000110011010100110001000101101111110000000111100010000101110001011100011100001101011100010000000001110011010111000010110011100000010010000100|7221.0, -45.89983620466441|
10100100110101110110000101011010111100110010101101011111011110010011011111110101101010101101011110010000110011000100100100001111101011101000000011110111010101111111010010111101110111011100011111010110110|8883.0, -46.68192949229323|
11100100000011110010100111001011100100100010110000011001011110010110011011100100101000101101111110100110110000001001100100000011101011100001000011100010010110000111111010101100010110001010100111010110110|7570.0, -46.136918630577895|
00101100010101100110101101101010110100100001100000001001011110000010011000101110101000101101011110110000110000000000111000010010100001100000100011100011000010001111000010101000100000001000000111011000100|5890.0, -44.20209732822333|
10101100000101100111110101001010100010100000101000101001001110001010011000101100001000001101010110001000110000110001100010000010110011100000000011100110000000000110110011101000110000011000000010110000100|5695.0, -43.27533391056989|
10100100000001001000000001001010100000100010101000001001001100100011011000101100001000111001010110000000010000000100100010000010000011000000000011001111000000000000000110101000000000001000101010010000000|4100.0, -36.61629507817858|
00000100000101000000000000001010100000101000110100001001011010000010010000000110001000110001010010000000101000000000100000000010000001100010000010000010000000000010100010101000000100001000000010001000000|3237.0, -31.150425951460424|
10100100000011111010100101001010100100101111100000101011011110000110011011100010001111101001111110010010110000010010100010000010100001100001110011100011010001000110010110111000000000011000000110010100111|6771.0, -45.13007330894421|
10111100010111110011110101001010100100100010100000001001011110000010011100101000001010101001011110100000110101011000101000000010100001100011100011101111000100001010011111101000000100001100000010010010100|6326.0, -44.957060638826256|
00100100000101000100100000001000101010100000100000001001001000100000000000001000101000001000000000000000000000000000100000000000000001000000000010100100000000000100000010001100000001001000001000010000010|2429.0, -24.462438946919274|
10110101010101100110110111001010100110100111100000011001011110110111111101100100001010111101111110000000110100000000101100001000110101111111100011111111000001000110010111101100111111101001111011011000111|8353.0, -46.53349332434611|
00100100000001110100000101001010100000100000111010001001001100000000000000001000001000111001000110000000000000000100100000000100010001000000000001101110000000000000000010001000000100001000000010000000000|3078.0, -29.271617401518533|
10101100010111110010100101001011100100101111100000101001011110000010011010101010001111101001111110110010110000010000110000010010100001100000110011100011000001001111010010111000000000011000000110011100110|6812.0, -45.894014919896605|
10101100000001000000000000001000100000100000100000001001000010000001011000001000001000010000000010000000000000000000000000001010000001100000000001000010000000000000000000000000000000000000000010000000000|1889.0, -18.1263219728132|
10100101000001110010101111001010110000101010100000001001011110000010011111101011011000101101010110000101110000011100101100000010100001101011000111100110000000001110000010101000000000011100000110011000100|6159.0, -44.890114491647964|
00100100000001000000100000101010100000100010100000001001110000001000000000101000001000001000000010001000000000000000100000010000000001000000000001100010000000000000000011011000000000001000000000010000100|2562.0, -25.98683509430777|
00100100000000001000010000001010000000100000100000001001000000000000000000000000000100001001001000000000100000000100000000000010000001000000000000100000000000000000000110000000000000001000000100000000000|1766.0, -17.23130451828265|
00100100000001100100000100001010100000100000110001001001001000100010010000001010001000001000000011000000000000000000100000000010100001100000000000100100000000000010000010001100000000001000000010010000000|2878.0, -27.951671073335632|
10100100000001010001000001001010100000100000100000001101010111000010011000001000001000001000001010000000100000000000100000000011000001000000110011100010000000000000000110000000000000001000000100000000000|3097.0, -30.997689484435973|
10110100000001010100100101001010100000100000100000011101010110000010011010100110001000011001010010000000110100010000100000000010100001100010000011100111000000000010000110101000000100001000100010010000101|4649.0, -40.804825046154924|
00000100000001000000000000101000110000100010100000001001000000000000010000001000001000101000000010000000010000000000100010000010000001000000000010100010000000000000000010001000000010001000100000000000000|2240.0, -23.176077380290202|
10100100000001111100100001001011110000100011110000001001011110000010011000101001111000011101010110000000110000000101100000000010010001100000000111101110000010000110000010101000001000001000000010010000000|5132.0, -41.962054854557444|
10100100000001100010101111001010100000110000100000001001010110000110010010101000101110101101010110000001010000000000101000000010000101110000000011101011100000101110110010101010000000011000001110010000100|5476.0, -42.39472548885326|
10100100100101110100000001001010100000100010100000001001011111001010011010101000001000001000010010000000010000000000100000100010000001000001000011101110000100000110000010111000010000101000000010010000000|4285.0, -38.00903215503674|
00100100001001000100100000101010110000100000100000001001010100000110000000001100001000101001000010000000000000000000101000001000000001100000000010100010000000000000000010001000000000001000000000010001000|2886.0, -28.97831105338375|
10100100000001000100101000001010100000100000100000001000010000000010000000000000001000111001000000000001000000000000100000000000001001000000000000100000000000000000000010001000000000001000000000011000000|2266.0, -24.240334609884492|
10100111000001100111100111011010101100100110100010001101011110100011011011101100111010101101010111001111110001100100100110101010101011100001010111101111000110011111010110101110000100011000001110010000100|7954.0, -46.23208002122521|
10100100000001000100000001000010100001100000100000101001011000000000001000101000011100101001000010000000000000000000100000000000100001100000000010101000000100000000000010001000000000001000001000000000000|2752.0, -26.911291121608517|
00100100000001000000000000101010110000100000100000001001101000000000000000000000001000001001000000000000000000000000100000000000000001000000000000000010000001001000000010001000000000001010100010000000001|2154.0, -21.7129464102219|
10100100100101010101100101001010100001110000100000001001111110100010011010100010001000111001010010000000110000010001101000000011000001100100000011100011000000000010000110101000000100001000000011010000000|4941.0, -41.044137086281786|
00100100000001100000000000001010000000100000000000001001011000000000000000000000001000100001000010000000100000000000100100000000000001000001100010000110000000000000000110000000000000001000000000000000000|1943.0, -19.342028623543797|
00100100000001110000000000101010010000100000101000001001001000000000000000000011001010111000000000000000000000000000100000000000100001000000000000000000000000000000001010000001000000001000000100000000000|2214.0, -21.981687289523485|
00110100010001110101000001001010110000100110100000001001001110000010011010100000001000111001010110000000110000000000100000000010000011100000000101100110000000001110000010101100000010011000000011010000001|4620.0, -40.11698723541475|
10100100001001110011110111001011110100100110100010011011010111010010011111101100101010111101110111000100110010100100110100000010101001110111010111100111010001010110110111101000011111101000011111011000101|8272.0, -46.401504489758345|
00100100000001000000110000001010000000100000100000001001000000000010000000101000001000011001000000000000000000000100000010000000000001000000000001100100000100000000000010000000001000001000000000000000000|2099.0, -20.46111849799502|
00100100001001000010101111001010110110101000100000001001010110000010011010101000101000101101010110000001010000000000101000000010100011100001100011100110001100001110100010101010000000101000000010010000101|5425.0, -41.991324215754126|
11110100010001100110110101001010100110100111100000111101011110010111111101100101011010101101010110000100110100000000101100000000110001101111100011111111010010000110010110101100111111101000111011010000111|7961.0, -46.32777903863182|
10100100001001000000000001001000000000100000100000001001001000000000000100001000000000101000001000000000000000000100100000000000000001000010000000100000000000000000000010001000010010000000000000001000000|1960.0, -19.725321244020694|
10100100000001000100000101001010100000101010100000001101010010000010011000101000001000011001011101000000110000000000101000000010000001111001001111100110000000000010100010101000000000011100000110010000000|4588.0, -38.86297777335322|
10100100000001100100000100001010101010100110100000001001000110000010011010100000001010111101001100000001110000000000100000000010000001100000000010101010000000000000000010101000000001101100000110010000010|4236.0, -36.9929114510098|
00100100000001000000100010001010100000100010100000001001110000001000000000000010001000000000000000001000000000000000100000000000000000000000000001100100000000000000000011011000000000001000000000000000100|2096.0, -20.179251178088343|
00100100000001000001100101001010110000100000100000001001001110000010011001101100011000111101010100000000110000010001100000000010101001010000000011100110000000000010000111101000001000001000010010010000010|4616.0, -39.10163384427202|
10100100010001000010000101001010100010100010100100011001011110000010111000100000101000101001010110000000110000000000100001000010000001100000000010100110001010000110000010101000000000101000000010000000000|4372.0, -38.786700135286125|
10100100010101100000101101001010100000110110100000001001110110000110011000110001001000111001010010000000110000000000100000000010001001111000010111100011000000000110000010101000000001001000010010011000000|5046.0, -41.495820496475794|
10100110100001011010000001001010100000100100100000001001011110000010011000100100001000101001010110000000010000000000100000100010000001000000001011100010000100000110000010101000000001101000001010010000000|4371.0, -38.65621392717862|
00101000000001000000100100001010110000100000100010001001000000000010001000000000001000101100000010000000100000000000100000000010000001010000000000100010000000000100000010011000000010001000100000000000000|2672.0, -26.179190566045587|
10100100010101010000100101001010111000100010100000111001011110000010011000001000001000101001001010000100000010010000100000000010000101100011000001100110000000000000100010101000000100001000000010000000010|4213.0, -36.90274598263438|
00100100000101010000000001001010100000100000100001000001010100000100010010001010001000101000001110000001000000000000000000000000000001000000000010100000000000001000000110011000010000000000000110000000000|2734.0, -26.498781748313426|
10100100000001100010100101011010100000100100100000001011010110000011011100101100001000111001000010000100110000010000100000000010100101100001100011101010000000000100000110101000000100111000001010010001100|5009.0, -41.31247859965805|
10100100000101100000100101101010100101100011100010001001010111001110111000100100001000101001010111010000011000000000100000010110001001100001010011100111000000010110000110101000000000001001000010010010000|5465.0, -42.07250314861435|
00100100000001100000100100001010100100100000100001001001010000000001010100001000001000101100000000000000000000000000100010000000000001000000000011101000000001010000000010001000000000001000000000000000000|2699.0, -26.475223632260757|
10100110000001000000000101001010101011100011100000001011010110100011011010100010011000111001010110000000110000000100100000000010000101100001000011100110000000000010100010101000000000001000000110111000000|4994.0, -41.090397413256035|
10111100011101110111110111001011110111100010101100001011010110000110011011100110011010101111110111110000110010000010110000010010110101101111110011100011100100001111010110111001001000101000001110110000101|8305.0, -46.42709503901519|
