11101011100101100101110101101010101000100011101110011110101111001101111101011011111011111101101011001001111111100010111010000110101011110101110111111111100111100100111011101101011100111101111110100100100|9704.0, -41.35436636453496|
10000000010001011000001000100000000000000011001100101000000100111110100000000100000000011010100000000010000000000010000001000100100000001000000001001010100010000001010001000001110100010001000110101000110|3791.0, -5.389309599314875|
10110101100101100010111101011010100000101011100000101010110001000101011010101000111110001011011101110110010000010100100110100000000001100001000110110011100111011110110111101100101011001011111110111000010|7653.0, -39.55862433543448|
01100100010011110100010100001010100011001000100110111001010110001110000011010011001010111100010111100000101100000110110100000010000001100011110010101111010110000000110011001100001100001001011111000010010|6630.0, -37.16025062127101|
10110000000000011000111100001110011010001000000010101100000000010010000001100000011000110000001010110000000100110100001010010001000000000000100110001000010110000000000000100000110000001100000010000000001|3891.0, -11.890368589567432|
00001001010001100100001000101010000110000100100010001001010100000010010011010001000010100101000110000101001010000000100010100100001101100000000000011010000010000100001010000000110000011000010000010011000|4294.0, -17.743823103614652|
00110100000111101100101101001110100110100110101110011011011001001011110010101000111000010100001010011001010001000000100000000110100001011110100110000010000110100110100110101100000111011001100000100010010|6331.0, -33.55538981929993|
01100111000000000100111000001010011010101100100110101001000000000001000010101000011011111000001100000010001111100000001010001000000001000011000000101000000010001010000000001000001000000000100011010001100|4383.0, -20.022289065231362|
10000100001101011001000101011100000111100110100010101011010000011100010000000100000000101001110000000111000010010100000000000010100001000000000010110010110001100010000110000000010110001001010001000100110|4862.0, -23.66838562744346|
00101100000001100000010000011011001101100000101100111001010000001001010001000001011000001000000010010000100100010000000111000000100001000000001011101000000010100101000010011001000010000111001110001000010|4523.0, -23.312647480418885|
00011001110000100000010001000010011010000100101000000101100011001000000001100110010000000001000101101010010000110000001000001000000001000100001000001010001000100010100010110001010100100001101010000000000|4028.0, -12.791139431323261|
10100101100001000000100001111010100010100000100110000011001000000001000100100111000000110010101001100110100000100010000110000100001011000011000100101011000000001000000111001000101000000000000100000010000|4493.0, -21.48042680283133|
00000010000001100100010101010000110110010000110010101001010000001001010000000000010100000000011010010000100100111000000101010000010001100001000010101000000010001011100100101000000101010011001010010000010|4291.0, -14.439952646632907|
00100100000101110011000111101011110001100000100001011011010010110001011000101000100000010000000001011010010000100000001101000100000011010001000011001011000000000101100110011000011010010000001000011000100|4950.0, -25.377473640158026|
00101100100001011010010011001010001000100000100010001101010100001010000001000110101000011011100010000011000001000000101101000111110000100101100110101110110000101110000010000010000101011100101110000000100|5592.0, -29.64220887734341|
10101000100000000100010110000010101000100000001000111001000110000011000111011001001000011000001011000000110100000001010000001001100100000001110100000110010000001000000110000000001000101000000000000001100|4207.0, -14.336947549471022|
00100100100010001000100111101010111100110010100000001011000000000101000010100111001000111110111111010010110100101100110000000100100001101010000011110100100010000100010110111010001100011000010010010000100|6046.0, -30.181865425408006|
00001100001001010000000010111010100100000000110000001101100011010001110001010010010101111001000111000000100100011000000100000000000111101001111101101110110010000010000110001010010000001000011010011000000|5373.0, -27.084344268866374|
00101101110101100000100000001010000000111000100000001010000010100001111011110110000010101001000100011100100001001000101000000001000011001100011000110001010000000101000010000100110000010000100110011010000|5126.0, -25.929850670780617|
00111000100101001001110101011010110000100000100000011011010110000000110100001101000000101001001011010110100000001010000001001010000011010001000011110000101000000011000010110000000111100000001000101001100|5267.0, -26.25354516519669|
00101110100011110100100001001010010010100010100110000001010001011010101001000000111000110011010010011000110100000010000100010111000001110011100011100010000000110110000110011010000100000100100000100110000|5575.0, -27.935420402182775|
10111001100111000000000010101110101000101010100101011011111010001010110000101000010010101011010000000110110101001100110110000011100011011010010010101111001100000000010010101000000101000001100110000000000|6197.0, -31.706047207142305|
10111000010101110000000001001010100100111010101001101101011000001110001011101011100001101100001011011000100101011000001000001010101001100001110011110000100010001100000010111000110010010001100010010001011|6097.0, -31.526830612399102|
00111000001011100000101111001111100000000001100011000101011110100011100100100100011000101001010011010111000001000000110000010010110000000001010010110010000010110110000010111001011110011110011010010001000|6237.0, -33.21130123438731|
00010101000001000100010001101010100000110010100000011011000010100011110110000100111010010000010010001000100000110000101101001000100001100100000010110010001100111110010010001001011011000101101110010000101|5542.0, -27.403492500723328|
00111101000101010010100010101010100000101010101100010001010010001011101000100101100000111000000010101101111010011000010101000010010000100100100011100110000010001100000110001100010010110000011111001000011|5817.0, -30.004182954379328|
01100100010011000100100001101010111000100000111110111001010100100010001101100010001000111010110010000000010000101010111001101010000001001100000011101010101111101110000010000000000001010000010000001111100|5808.0, -29.88856383446176|
00100100010001010010101111001111010111100110101110111101010100001000011100011100100100011101010110000000010001100000000010111010101011000000111011100010000000000010100010000001011100001110000011011000100|6289.0, -33.307616509885605|
