00111101111111001001001011001110110110100110111111001001100100001110111001100010101111110111100111110111110111100001011000111111101001110011010001001111001001100100111011100100011010100001111111010111011|9089.0, -32.86611618721376|
01101100101001010001110001001001001100001101000110000011001010111001000101100101110100101000000001010000101010111000010010000111110010001100000010001000101111001101000000010100111101110000100001010100111|6010.0, -12.530469906200986|
00010001001011101111110101101100100000101010001101000111110000100001010101010001101111101001010100101111000001100111101010011101111010100001001110100001000111011010101111101110100000001110000110011000110|7512.0, -28.63037896582713|
00011001001101110101101111011010100101100110111101000101011011011000011011100000000110001001010111100110011110011010001101111011001010111001011110111001101101011000011110101001111110100101100110101101111|8381.0, -30.63862473102213|
01101101000001100011110101111111000000000000100100101001001110100110101000001111100110000100000100110001101001100001000101010110010101111010011000101110000000000010011011010010110101000100010010010111111|6709.0, -24.650998381779978|
11110000110101011000111100111010110110101100111011011100100010111101101010011101111100110100110110110011110000010101001111101000111111110111101001000000011000100010101010111110000010001001101011111100000|8257.0, -30.45991788139837|
00000100000011111100100001001110111110101110101010010001000101000101111001101110111101100000010010100000111000101000100001000101110101000001111000100000001010011100001110111111001111000011111111010101000|6995.0, -26.980629345694762|
00000111010000110010000110001100100010101010100100100011000110000011110011101100101100000000010011000101111000010110110111010111101010101011000101000111010100100001001000001011000010111010001001101010010|6608.0, -21.78270684502218|
11000101110100111110100101111010111111011010100000001111100110000101010000010010101011011100010100001010101011100100111000011110100011110000000101000000100101101001100001100100010100101110011010011010110|7322.0, -28.16169445945022|
00101000000000011011010100100010111000110010001011001011110001100101101100000000100001100001111101001001100000001110010010011000011011101110001000010010100100111011001000000101101101100110001010000001000|6088.0, -14.649393703218388|
00100100001100101100101100000010000110101000101011011100001101100001010110001010110001011100110000000001100010001010101111010100010101101011010010000000111010000000110001001101011010111000100100000010110|6244.0, -18.189558992522368|
10110100010111000010000100010000110110000100111011110110101000000110101001100110100001010000110100101000000100010000011100110001001001110011110101010100000101110011000010000110001111001011101010001110010|6489.0, -21.014337057059873|
01100011000101100010000001000011111001001010101000110101111110101011010101011001101010101100010100000101101100100110010010000101100100100100100110000110000000010100100011000001011010010000011100110001011|6326.0, -19.189383240564315|
00111100010001000101000001011010001011011011010101000100000110100101001010010010100101101010010011011000101000010001001101001010111101100010010011100011101001010111001111000001010011110010100001100000100|6475.0, -19.58879475035875|
01011010100000000111110111100010101100010000100001001101001000000111001100101101100010000000110001001100100001101010011111000101000101101010101011100110001101000001100000001110111001000000000000000111011|6138.0, -16.40119842301492|
01001000000100000111001001001000100100101100011010100011111110000010110101101100010110000110000011100100001001000100000100011100101111010110100110000100100001100001111110000010001010001001100000001110110|6041.0, -13.605659245235437|
00100000100011100111100100000011000100001111101000011011110100010000000101011111001100110010001010011100100010100010010001100010001111110010100100001001001001100000010000101001000010101000011111000110101|6239.0, -16.42714617130994|
