101111111011100011111110111010110010111100101011111100101111111|3203.0, -6.690350566136143|
000000000000000000000000010000000000000000000000000000000000100|136.0, -0.7356101480176755|
000000000100000000000100000000100000000000000000000000000000000|195.0, -1.6511946252678433|
000001000001000000000000010000000000000000000000000000000000000|170.0, -1.0367174338879757|
000000000000000000000100010000100000000000000000000000000000000|198.0, -2.189243797675763|
101110111011010000011111110010100000100100101011111110101100011|2447.0, -6.516926649135778|
101110111011100000011110111010100000101100101011111111111100111|2784.0, -6.617179834428825|
111111111011011000011110110110101010101111101011110000111101111|3088.0, -6.62984028162475|
001000010101000000000100010000100000000000100010100000000000000|625.0, -3.898017851961221|
001111011011000000011111111010100000000100101011110100001000101|2056.0, -6.189929165715131|
001010111011000010011111010000100000001100101010100100101100001|1770.0, -5.762016546188916|
001100110011000000011110110000100000000000101011110100000000000|1404.0, -5.4471728510907065|
001110111011000101011110110011100001000100101111110100001000001|2223.0, -6.233367295849189|
001110011011000000111110110000100000000100101011110100001100001|1856.0, -6.000269992636425|
001000010011000000010110110000100010000000101010100000000000000|1050.0, -4.858940613550939|
101111111011000000111111110110110000100110101011111100101100011|2681.0, -6.586113216299957|
001000010110000000010100010000100000000000100010100000000000000|745.0, -3.985847999813084|
001000000001000000010100010000100000000000100010100000000000000|610.0, -3.564863791932626|
000000000100000000000100010000100000000000000000000000000000000|248.0, -2.386804773285519|
001000000100000000000100010000100000000100000010100000000000000|486.0, -3.151404438193821|
001011111101000000001110110010100000000100101010100100001000001|1560.0, -5.51101310708991|
001000000101000000000100010000100000000000000010100000000000000|495.0, -3.452511724064121|
101111011011010000111110110010100000000100101011111110001100011|2357.0, -6.396719862285302|
101110111111110000010110111000100000000100101011110011001101011|2286.0, -6.369680622414363|
001000110011000000010100110000100000000000100010100000000000100|983.0, -4.620031637751253|
001000000001000000000100010000100000000000000000000000000000000|312.0, -2.490351083546063|
001110111011000001010110110000110010010100101011110000001100001|1962.0, -6.059038815542044|
001111110011000000010110111000100100000100101011110000000000001|1670.0, -5.722207426358587|
001000000101000000000100010000100000000000000000000000000000000|362.0, -2.687912059155819|
001000000011000000000100010000100000000000000010100000000000000|528.0, -3.531536114308023|
001010110101000000010110110000101000000000101010100010000010001|1380.0, -5.232997624361151|
001001110111000000010110111000101000000000101010100000000000000|1282.0, -5.055916057117834|
001000010011000000010110111000100000000000101010100000000010000|1125.0, -4.935709270267357|
001000000000000000000100010000100000000100000010100000000000000|436.0, -2.953843462584065|
001010111011000000010110010100110000000000101010100000000000001|1327.0, -5.168339016551841|
000000100010000000000100010000100000000000000000000000000000000|340.0, -2.586035950379898|
000000000101000000010100010000101000000000000000000000000000000|477.0, -2.99782510263408|
001000100011000000010100110000100000000000000010100000000000000|770.0, -4.174525509854153|
101111111011001101111111111010100000111100101011111100101101111|3112.0, -6.6668660375595135|
001000010011000000010100011000100000000100100010100000000000000|876.0, -4.363723942399802|
001000110101000000010100010000100000000000100010100000000000000|783.0, -4.328137682289959|
001000010011000000000110110000100000000000101010100000000000000|885.0, -4.549027570072678|
001100111111000000010110110000100000000100101011110000001100010|1637.0, -5.65299346963109|
001010110011000000010100110000100000000001100010100000000000001|1156.0, -4.952906251954889|
001110111101000000111110110000110000000100101011110100101000001|1938.0, -6.041452389242998|
000001000001000000010100010000100000000000000000000000000000000|414.0, -2.800264127024324|
001000010001000000010110110000100000000000101010100000000000000|901.0, -4.58235524769728|
101111111011001000111110111011101000100100101011110100101100111|2696.0, -6.593695305852195|
001000110011000000010110110000100000000100101010100000000100001|1239.0, -4.979147400401416|
001000010011000000000110010000100000000100101010100000000000000|854.0, -4.336158004855287|
001000010011000000000110110100100000000000101010100000000000000|970.0, -4.6182141372368575|
001000100101000000000100010000100000000000000000000000000000000|421.0, -2.808118846006296|
001000010101000000010100010000100000000000100010110000000000000|780.0, -4.207930895439482|
001110011111000000010110110000100000010010101011110000000000001|1634.0, -5.525231982791692|
011010010111000000010110110001100000000000101010100000000000001|1365.0, -5.191815227754577|
001010110011000010011110111000100000000000101010100110000000101|1614.0, -5.523399366973646|
001000110011100000011110110000100000000000101010100000000000100|1256.0, -5.002631928978046|
001011010001000000010111111000100000000000101010100000000000001|1251.0, -4.991998518617336|
