11101111001111110110010001101010111101111010101010001001101111010111110011010011011111110111001111011011100100010000111000111010110101010111110101000111010110011100111011011101001101111000110110010110111|9319.0, -42.04027892554425|
10001101010001000000000111101000100000010010100000001100100001001000000000111000000101001011000001000000001010100010000000000000000001110100000010000100001100000000000000000000000000010000001100001100010|3438.0, -11.957600859221946|
00100100000011101000000100011010100000100001100000001101010111001100101000001100110000000001000010101000100000100011000000000000000001000011000001000010000100001000000111000000000000000000000010000000100|3605.0, -22.195122109936435|
11101110010011100100100101001010111010100010101010011001011010100111010111101100011110111011110011100011110000100110101000001111100011101101010011101011100101001110110111101000000110001000000111001000010|7717.0, -41.909043831128|
10000110000100001011000000000010000000100000110000101001000110011000001000000000011001110000000110000010010000000000000101100001000001001000000000010101000000000000010001010100000010000101000000001001110|3554.0, -15.260791353645914|
00100110000101101000100001101010100100100010110001101001010110111101011000000111001001111101011010000011100000110110111010000110001001100011100001101000000000000100100111001011000000011001001110010100111|6392.0, -38.04135492031884|
00101100000101000001001000101000100010100010100010001101000110010001010010000001101000101100001010010100010000001010011000101000000001000000000010110010000000100000001010001000000001110000010011000000000|4087.0, -24.610297086022122|
10101100000001110101100000011010101000100000100000001111111110000011100010111100011001111001011010001100010100010100100000010110001101000000000111101110100100000000010010101000011100001000000110000010000|5688.0, -35.976937091291205|
10110100010101000110000111001011111100100000110000011101001111010010010000100110101000101001011011000000000000110000101001000110100001101011100010110011001100011010000010001000010110101010001010100001110|6040.0, -36.37187841791739|
00110101000001100000100001111110110110101000110000001101001010011100010101100110001000101000000110011001010010100101100100000000110000100001100010101011000110100100100011101000000010001001001010010000000|5524.0, -33.19812993371244|
00101000001001110000000100001110000000101000100100001101010010000110011000010110001010010001000000000101110000100010110000000011001001100001010011011010000000001000000110001010000000001100001011000110100|4814.0, -28.79855694262382|
00101001000101110010000000101010010000000010100100001001000000001010000100000011010000100001000000001000000110001000000001000000000101001110001001000110010000101010000001001000010000000100000010001000000|3530.0, -13.603213089296839|
11100100100111110011101101001010000010100010100100001011011101000110001100111010011110011101010010101011110000100100100000000100110011100011000011100011001010000001111110101001000100011000001100100001111|6895.0, -38.099654667071086|
00100101111101100001000000001111110010101000110000000001110010100010111001101000011001001011010000000000110000010100100100000000000010100001001011110011000000010010000010101001011000001000010000000000110|5163.0, -29.842636035738593|
00000100010001110000000101001011110000111010110000001001110110100000111010110100011010101000000110110000010000010100101000000000100011000001010111100000010000100101000010011000000100011010001110010011100|5411.0, -31.921659392253382|
10100000010001010100100101110010100000100010100001101101010000000010001000000000110000010010000001000000001001100100000001001010000111100011000011100110000000000001010010011000000100100010100100101000001|4413.0, -25.50205215983476|
00100110000001010000001001001110011001100010100011111001001100001010011000010011001000101011000000001000001100010110101100000110100011000100000001110110110000000000000111011001001000111000001000001000001|5340.0, -30.86289500746015|
10110100000001000010100010001010101010110101110000001001101111000101001000100100001000011111010001000001100010001100000010000000001001110011010001100000000000100000000111010100000000001100001100000000000|4784.0, -27.079679868152837|
10110100000000000100000000101010110000100110101000001101010110000010001000000000011000011101000011000100000010000000011010000000001001001010000011110011110000000100000101001000011001000000101100000000010|4259.0, -24.915503295061296|
11101100010011110010110101001010101010100010100010011111011110110010011001111000001011111001011111010000110001000010100100000111101001111001000011001010100100010010101010101100100111011011010100001000011|7389.0, -40.1288617902487|
00101100000101110111100101011010101110110001100000010111111110110100010000111101011000111001110111011000111110000000101110110001100011110101000011100111100010000010010010111000010011001100101011011010111|7587.0, -41.14107571834489|
10100100001101110000000001001000011100101010100000101001010101000100000010101000001010010001000010000000000010111100100110000100000011110001000000010110100110010000000010100010000010001001010100100000000|4677.0, -25.642154489447798|
10100101010001111100111101001110101011101100100000101001011100000000011111000011001101111001010111011010001110100000100011010011010001100101111011100110001000101011000010101001000011001010101010010010010|7066.0, -38.2149780374772|
01110100001111010010110111001110101010111010110000011001110111100010101011010011011000011111110110000100100100101100100000100111100001110001110010101110000100100010000111011100000111001100100111011100010|7450.0, -40.82852656020777|
10110100001001111000100101001110100110011010100000001101001010111011001011100010001000001101001111101001111001100110100100110111100110100001110011100110101011111100000010101010100100001100001010010010110|7181.0, -38.925003736100464|
11110101000101010110101101001010110010100010100100001011010101000101011000111010011110011001011110101011110000101001100000000101011011000001110011100111101000100010110110101101100100011000001000101011111|7294.0, -39.06889702295416|
10100100000101011000000101101111110000101000110010011001010101000101001000101010101010110101000110000001000010000101000000000100001001110001000001101011000111000000000010001010010000001001001100000000101|5218.0, -30.158258840283903|
00010101000101110001000100000010110110101000110000011001110000000010001010001001010011001000010011100010010100000000000010000010110001000001100110100011000110100110000110101000010100000000100100000100000|4737.0, -26.246668924072342|
00100100000001100001000001001000101000100010101100011001010100100100001000101111001000001100010010110011010000100100100000010000000000111111000011100001000000010000000011101001000100100000100110000001101|4770.0, -26.38297743092361|
10110101011101100110101111001010100010100011100000111011110111100110010010101100001000011111001110110100110100000011110010000000000001110011010011110100010100010010011010111000000110001001101111101000000|7264.0, -39.06683211668719|
00110010100111010000101001001000110001100010101001101001000110000010011001000101001001101001110000001000111000010010101100000010000111000100001001110110100000000000000010111000000011001000100000000000000|5213.0, -30.075528690433842|
