10111100110001110010111101101110100010110010110100011011000111110110111110101011001010001101011110110011111001001001111111110000110111000001100101100111000111111010010010101000101011011000011010010100111|8542.0, -41.932556641875266|
00110000000001100100000000010000001000000010000000100001011011000100010101000100100100000000101001011000000010000100001000000010100000100100010110000000001010000000000010000000101000010001100000100001000|3249.0, -8.512954918356009|
00111000010000010001000100100000111100100000100000001001001100011010001001000000101000011010001010000100001010000000100100000000000001100000000011010000001100000010000010000010000100011000100000000001101|3732.0, -19.068936017588133|
00111100010101000010100000101000000100100000110100001011001110000000000001001000111000110000000111001001110000010000000010001000001001000101000000000000100010000000101011000000000001010000000000011001001|3972.0, -22.889189977681372|
11100101100101111101110111001110100010110000101000101101100111001111011001011110011110011111010100001011010000010011100111100110000001110011110011111011000000001010010010011000000101001101110011010101000|7654.0, -40.17386596174311|
00100100000101101100110001001010100100111010100000001101101110110110111010000110001000011001010110110010100000001101101010001110100001101011010001100011001110101110100110101000010010111010111010010110000|6979.0, -39.607431325453206|
00111110000101001100010101001010100001110110111001001011001100010110000000100110101000001101001111100011010010010000101000000010010001100001001000101010011100010000001010111000001000001010100000001000000|5652.0, -34.56866262496276|
00110000000100110010010000001000101011000000100001101100000110000000010001101000101000010001000010100000000000000001000000100000000111100011100010000101000010000000000100011110000000000000101000000000010|3725.0, -15.638812314497054|
10100000000011000000100110001010100000100110100000001111010100000110011101000010111000101101011110100100100100000000101000010010000100100001110101100011000101001010001010001100001111011001110011111001010|6038.0, -35.611584746067784|
00110110101101111011100011001011101111101111100100101001110011000010011000101010100000111111110110001100111100011101110000100110100001100100010111111110100000110010100111101001001101011000011011011000100|7939.0, -40.88760850523775|
00100010000101101000000000001010100001000000100100011000011000100000000110100110000110001000000001000000100001010100000101000000000000110100000000000000100110001001000010010001001000000000000000001100000|3372.0, -10.78913391301656|
00101101000111000001000110001111100000100110111001001001011000010010000011100000100000001001001011100100110010110000000000000010000001000001001000100110010100100000100010101000100000000010000100010000111|4862.0, -29.90368464632298|
00110100001001110010000001001010000000100000110000011101010110010100101000000010101000111000110011000100110000001001111000000000001000000000100011100110001011000010011010000101000110001100000001011011010|5192.0, -31.017921300636935|
00110101100011111010101011001010100000111111101100011101011110100010011001111011011110011011010111101000111011010100111011001010100000110011110011101010010111000011010110101111000000001110011010010010110|8228.0, -41.86498919545163|
10100100110001110001000001101000101000101000110110010001000110000000001000110000011010001000110111000000000100000000100000000010100000000000010111100000101000000101000111011000000000011100100010000000010|4433.0, -25.750986163649642|
00111110000101001000010100001111100001110110111001001001011100110010000110100110001000001101001111100011010010110000100000000010000001000001001000100110011110000000001010111000000000001010000000000000000|5441.0, -33.00365063381488|
00111100010101001100100000000111110100000001100000100000001000100000000000001001100000100000010100000000000000000000111100000010000000010011100000000000000100000000010010001010000010100100100000001010000|3597.0, -13.776928948946187|
00100100001001100100010001001010111000000010110100011000001110000010000000000010101000110000011011111100000000010001011000000000010101010001000001000100000010010110000010011100010000000000001010010000010|4264.0, -24.062923970083457|
00100101100101110100100100001000100110110110100001001001101100000110010000000000101111010001000110010100000001000010101000100011001001100010010101100110000000001000000011011011000001001000001010010001001|5345.0, -31.727318626634144|
00000001000101000001100000100000000000100000000000000011010000000000010100000000001000111001100000000000010100100001001000000000000100010111000010000100001001010000000010111001000010010000100011010111010|3529.0, -11.931611936154061|
00100101100101110101100110001010100000100000111110000001000000001011000100101000101000011001110011000000010000010000101000000110000010010000000011111010010010011010000110001001000000001000101000011000001|4847.0, -28.260573670247187|
00100100111001101000110001001011110000110000110000001001100100100011010000000010001000110000010110010010100000000000000100000011010010010000000001111010000000000010000011101000100010000100000011000001001|4620.0, -26.60680597586748|
11100001000000100000000101101011100000100100110100000001010000000100001001001010001010101001000110010000000010010000101010000000100000011011110011100000000000000011010010001000100110011000010010010011011|4686.0, -27.54072846636755|
10110000001000000000000101001010111000100000100101001000001110010011000010111000101110001000000010000010011000100000101000000110000011100000000001100101000010000000000010001100001001001000000000100001001|4206.0, -23.605048605723773|
10111100000111011100100001001010101000101100100000001100011110010110100001000000001110011010111100001100111100000100100000001110100001101001110011100100000110001010000010101001000110001110001010010110111|6404.0, -35.7042691175092|
00110100001011100000101011001011110010101000110000001011010110001111000010010010001001111101010011010100110001000001100000010010000011000011101010100010100001101110011110011001100100011010111110000111000|6745.0, -36.86585087748274|
10110100011001100010010110101110110100100010100001001001010100000011010011110100011110010111010110101110011100000000101100000010101001001000001011000110010110001111010110101010101100101100001000110000100|6885.0, -38.301238969700215|
00100101110011100000000100001011100000100010100100111001000111100010001010100000011100111001111111000001110011101000100000001010111001110011100101111011000110111110010011101100001000001000011110110000000|6806.0, -38.19136569808738|
10001000000101101000010011111110101000010000100100000101101000000000000000100000100000000001010111000000000000010000000001000000001001110111100000101000100100000100010000000000000000000000100010000000100|3536.0, -13.25220814255062|
10100110000001110000010110011110101000100011110101101111011010000011011011010010001000111011011111000101100100101000101010001010000001000010000010100010100111100110110010001001110100101000000101111001000|6603.0, -35.93740988285087|
01101100011001010110100111001011111000100101110100101001010110010010001010100100001000101101010110010110010010101000101000110000100001000111000010101001110000110010110010101000010001001010000110110001111|6608.0, -36.82634586520538|
01111101000001100001001101001010100110111010100000111001011110100101001101000000111100011001011011010000100000000000100100110101110001000001110011110101000100000110000111101010001000000101011101001001101|6469.0, -35.81089872199518|
