000000001000000000000000000000100000000000000000000000000000000|113.0, -0.668267373931735|
111110111111111111011111011010111100001110101111111111111000011|3375.0, -6.827115932230983|
001010111011000000010110110010100100000111101010100000001000001|1710.0, -5.765341845159901|
000000000100000000000100010000100000000000000000000000000000000|248.0, -2.386804773285519|
001110111111000000011110110000110000000100101011110100001000001|1869.0, -6.120476779486901|
001010111011000000010111110000100000000100101010110000001000001|1517.0, -5.652451328797612|
101110111111001111011111110001110100000100111111111111101101011|3052.0, -6.736640687638914|
001110111011010000010110110000100110000100101011110000001000001|1817.0, -5.985868083834728|
001010110011000000010110110000100000000000101010100100010000001|1391.0, -5.312022014605053|
101110111111100101011110111101100100000110101011111110101100011|2819.0, -6.697664059267365|
001000110101000000000100010000100000000000100010100000000000000|684.0, -4.018224638811698|
001010110101010000010110110000100000000000101010100000000000001|1248.0, -5.232997624361151|
101010111111000000011110110110100000000100101011100100001110111|2213.0, -6.2526964612628415|
101110111111000001011110110011110001110101101111110111111101011|3022.0, -6.729327194507692|
001000110001000000010110010000100000000000101010100000000000000|876.0, -4.489692469330366|
001000110011000000010110010000100000000000101010100000000010000|1034.0, -4.766277835184025|
001000010101000000000100110000100000000000100010100000000000000|709.0, -4.110887417178612|
000000110000000000000100010000100000000000100000000000000000000|387.0, -2.75495671242334|
001000100001000000000100110000100000000000000010100000000000000|588.0, -3.588027100522233|
001000011011000000010110110010100000000000101010100000000000000|1130.0, -4.971831129913227|
000000100001000000010100010000100000000000000000000000000000000|418.0, -2.9204709138748006|
001010010101000010010110110000100000000000101010100010000000001|1229.0, -5.1127908375106745|
001000110101000000010110010000100000000000101011100000000000000|999.0, -4.687253444940122|
001000110011000001010110110000100001000000101010100000000000000|1197.0, -4.979147400401416|
001010110001000000010110110000100000000000101010100001000000001|1201.0, -5.0354366487513955|
001000110111000000010100010000100000000000100010100000000000000|866.0, -4.407162072533861|
001000110011000000010100110000100000000000100010100000000001000|975.0, -4.620031637751253|
001000110101000000000100110010100000000000100010100000000000000|857.0, -4.343984720391377|
000000000000000000000000010000000000000000000000000000000000100|136.0, -0.7356101480176755|
000000000100000000000100000000100000000000000000000000000000000|195.0, -1.6511946252678433|
000001000001000000000000010000000000000000000000000000000000000|170.0, -1.0367174338879757|
000000000000000000000100010000100000000000000000000000000000000|198.0, -2.189243797675763|
101110111011010000011111110010100000100100101011111110101100011|2447.0, -6.516926649135778|
101110111011100000011110111010100000101100101011111111111100111|2784.0, -6.617179834428825|
001000010101000000000100010000100000000000100010100000000000000|625.0, -3.898017851961221|
001111011011000000011111111010100000000100101011110100001000101|2056.0, -6.189929165715131|
001100110011000000011110110000100000000000101011110100000000000|1404.0, -5.4471728510907065|
001110011011000000111110110000100000000100101011110100001100001|1856.0, -6.000269992636425|
001000010011000000010110110000100010000000101010100000000000000|1050.0, -4.858940613550939|
101111111011000000111111110110110000100110101011111100101100011|2681.0, -6.586113216299957|
001000000100000000000100010000100000000100000010100000000000000|486.0, -3.151404438193821|
001000000101000000000100010000100000000000000010100000000000000|495.0, -3.452511724064121|
101111011011010000111110110010100000000100101011111110001100011|2357.0, -6.396719862285302|
101110111111110000010110111000100000000100101011110011001101011|2286.0, -6.369680622414363|
001000000001000000000100010000100000000000000000000000000000000|312.0, -2.490351083546063|
001111110011000000010110111000100100000100101011110000000000001|1670.0, -5.722207426358587|
001000000101000000000100010000100000000000000000000000000000000|362.0, -2.687912059155819|
001000000011000000000100010000100000000000000010100000000000000|528.0, -3.531536114308023|
001000010011000000010110111000100000000000101010100000000010000|1125.0, -4.935709270267357|
001000000000000000000100010000100000000100000010100000000000000|436.0, -2.953843462584065|
000000100010000000000100010000100000000000000000000000000000000|340.0, -2.586035950379898|
000000000101000000010100010000101000000000000000000000000000000|477.0, -2.99782510263408|
001000100011000000010100110000100000000000000010100000000000000|770.0, -4.174525509854153|
001000110101000000010100010000100000000000100010100000000000000|783.0, -4.328137682289959|
001000010011000000000110110000100000000000101010100000000000000|885.0, -4.549027570072678|
001100111111000000010110110000100000000100101011110000001100010|1637.0, -5.65299346963109|
000001000001000000010100010000100000000000000000000000000000000|414.0, -2.800264127024324|
001000010001000000010110110000100000000000101010100000000000000|901.0, -4.58235524769728|
101111111011001000111110111011101000100100101011110100101100111|2696.0, -6.593695305852195|
001000010011000000000110010000100000000100101010100000000000000|854.0, -4.336158004855287|
001000010011000000000110110100100000000000101010100000000000000|970.0, -4.6182141372368575|
001000010101000000010100010000100000000000100010110000000000000|780.0, -4.207930895439482|
